id_interaccion,id_origen,tipo_origen,id_destino,tipo_destino,tipo_interaccion,valor_interaccion,interaccion_precedente,id_curso,fecha,plataforma
9766,228,alumno,153,alumno,mensaje,Consectetur qui provident a quasi quia aut et consequatur molestias et molestiae cum tempora necessitatibus quasi unde aut.,-1,39,2017-03-09 14:46:29.872,crea
9767,6,docente,185,alumno,reaccion,me_asombra,9765,39,2017-04-15 23:07:26.405,facebook
9768,291,alumno,304,alumno,comentario,Deleniti fuga non consectetur rem incidunt consequuntur modi cupiditate atque dolorum ipsum amet consequuntur consequuntur voluptatem.,9759,39,2017-04-30 12:06:15.186,crea
9769,459,alumno,1071,material,consulta,null,-1,39,2017-01-21 10:05:31.904,facebook
9770,275,alumno,304,alumno,reaccion,me_enoja,9759,39,2017-01-19 20:15:24.807,facebook
9771,284,alumno,275,alumno,mencion,@vel,9770,39,2017-05-11 04:52:23.16,facebook
9772,304,alumno,1056,material,consulta,null,-1,39,2017-03-23 13:14:39.055,facebook
9773,291,alumno,604,alumno,reaccion,me_gusta,9750,39,2017-04-27 22:24:55.985,facebook
9774,449,alumno,599,alumno,comentario,Amet nisi numquam est ex repellat aut recusandae libero perspiciatis non natus ut commodi molestiae.,9762,39,2017-04-28 22:01:50.24,facebook
9775,153,alumno,6,docente,mensaje,Quo dolorum ad debitis a et libero consequatur minus fuga ab quibusdam sed asperiores vitae dolorem.,9766,39,2017-02-15 22:44:36.871,crea
9776,599,alumno,-1,null,publicacion,Sed velit reprehenderit porro tenetur dolor magnam non sit beatae doloribus at in natus enim eos mollitia error cumque officiis amet.,-1,39,2017-01-16 14:43:27.216,facebook
9777,304,alumno,185,alumno,mencion,@ut,9765,39,2017-05-13 20:01:29.048,facebook
9778,291,alumno,1075,material,consulta,null,-1,39,2017-02-02 15:36:45.938,crea
9779,275,alumno,263,alumno,mensaje,Rerum aliquid et consequatur fugiat ea aliquid non perspiciatis omnis et aut consequatur occaecati repudiandae.,-1,39,2017-02-21 12:13:12.35,crea
9780,185,alumno,459,alumno,mensaje,Suscipit et sequi cupiditate quo in cumque perspiciatis omnis occaecati suscipit earum inventore voluptate veniam ut molestiae voluptas ut eum.,-1,39,2017-05-03 07:57:05.242,crea
9781,6,docente,228,alumno,reaccion,me_asombra,9754,39,2017-03-09 16:10:50.886,facebook
9782,465,alumno,153,alumno,mencion,@rerum,9753,39,2017-05-20 12:35:40.378,facebook
9783,291,alumno,-1,null,publicacion,Dolorem sit qui sed praesentium beatae tempora cupiditate magni tenetur eligendi voluptatum qui esse molestiae.,-1,39,2017-03-18 20:12:53.791,crea
9784,489,alumno,-1,null,publicacion,Qui suscipit sed eum voluptas sapiente consequatur aliquam consequatur voluptatum nobis reprehenderit minus consequatur deserunt et hic.,-1,39,2017-05-22 04:11:18.583,crea
9785,599,alumno,1075,material,consulta,null,-1,39,2017-05-13 20:16:04.019,facebook
9786,86,alumno,153,alumno,reaccion,me_enoja,9753,39,2017-04-25 06:48:12.056,facebook
9787,369,alumno,63,alumno,mensaje,Vero aliquam aut voluptatem aut doloremque aut officia ducimus accusantium ut dolores voluptates dolores tempore unde natus ipsam.,9755,39,2017-04-11 01:15:26.574,crea
9788,441,alumno,304,alumno,mensaje,Veniam vel velit consequatur occaecati eum nisi magnam rem ratione mollitia blanditiis rerum sit commodi aut eos atque ipsam iure.,9787,39,2017-01-24 01:16:14.846,crea
9789,228,alumno,153,alumno,reaccion,me_entristece,9753,39,2017-02-03 05:57:50.642,facebook
9790,6,docente,-1,null,publicacion,Beatae est accusantium ad dolor alias pariatur saepe molestiae dolorem quidem quos sit omnis vero sequi ea.,-1,39,2017-04-13 15:34:20.554,facebook
9791,263,alumno,599,alumno,mencion,@autem,9762,39,2017-04-09 13:35:13.022,facebook
9792,304,alumno,284,alumno,mensaje,Doloremque temporibus nostrum reprehenderit unde alias quisquam magni dignissimos voluptas ea sed autem non iusto aut voluptatem.,-1,39,2017-04-21 18:32:02.709,crea
9793,465,alumno,1056,material,consulta,null,-1,39,2017-02-15 04:47:56.839,facebook
9794,211,alumno,489,alumno,mencion,@vel,9784,39,2017-01-24 06:12:49.401,facebook
9795,311,alumno,291,alumno,comentario,Voluptatem et dicta doloremque aut similique nemo aut quo voluptatem at ad.,9768,39,2017-05-13 07:40:46.856,facebook
9796,441,alumno,263,alumno,comentario,Enim laborum dignissimos doloribus tempore magni omnis aperiam sunt aspernatur dignissimos hic consequatur eos voluptatem.,9791,39,2017-05-01 20:33:04.746,crea
9797,185,alumno,465,alumno,reaccion,me_divierte,9782,39,2017-04-18 04:05:31.938,facebook
9798,465,alumno,1061,material,consulta,null,-1,39,2017-03-08 14:37:04.724,crea
9799,62,alumno,6,docente,mensaje,Odio tempore neque repudiandae fuga est et soluta facilis quia nostrum iure et molestias unde.,9779,39,2017-03-22 15:28:10.915,crea
9800,6,docente,-1,null,publicacion,Quas in vel sit dolore incidunt laudantium velit laboriosam quibusdam at ut reprehenderit amet laboriosam quam.,-1,39,2017-01-30 16:27:22.236,crea
9801,311,alumno,304,alumno,mensaje,Laborum et possimus et atque magnam non est culpa eius voluptatem ex at vero eveniet velit.,-1,39,2017-03-21 12:38:03.355,crea
9802,6,docente,263,alumno,reaccion,me_asombra,9791,39,2017-03-18 15:28:17.802,facebook
9803,489,alumno,291,alumno,mencion,@illum,9768,39,2017-04-28 02:35:55.916,facebook
9804,459,alumno,-1,null,publicacion,Consectetur repudiandae ea aspernatur esse quod natus quia deserunt at reiciendis totam accusamus aperiam provident illo ex nam recusandae et error.,-1,39,2017-01-25 03:08:01.148,facebook
9805,459,alumno,1067,material,consulta,null,-1,39,2017-05-17 02:27:34.16,crea
9806,263,alumno,599,alumno,comentario,Voluptatem dolorem officiis explicabo et placeat odio culpa est id consequuntur quaerat rem laborum libero sit.,9762,39,2017-03-24 05:40:33.162,facebook
9807,211,alumno,291,alumno,reaccion,me_encanta,9783,39,2017-01-22 18:54:12.19,facebook
9808,311,alumno,604,alumno,mencion,@laborum,9750,39,2017-05-10 02:59:03.51,facebook
9809,263,alumno,6,docente,comentario,Praesentium alias sint ad odit dolorem tempora facilis quo est error itaque.,9781,39,2017-02-18 11:52:14.25,crea
9810,465,alumno,-1,null,publicacion,Saepe optio consequatur repellat molestiae est sed quos nulla autem minus et molestias repellat dignissimos aut ducimus.,-1,39,2017-04-15 10:54:32.491,facebook
9811,368,alumno,62,alumno,comentario,Veritatis a hic doloribus assumenda et quas dolores veniam deserunt.,9757,39,2017-03-10 05:40:07.588,facebook
9812,185,alumno,228,alumno,mencion,@aspernatur,9761,39,2017-03-23 02:51:46.394,facebook
9813,228,alumno,6,docente,mensaje,Aliquam deleniti cupiditate recusandae quam sit vel maxime deserunt quia iure sed rem et dicta sed qui blanditiis.,9780,39,2017-02-24 03:35:03.633,crea
9814,228,alumno,1063,material,consulta,null,-1,39,2017-04-27 22:19:36.195,facebook
9815,6,docente,291,alumno,comentario,Dolorum ea dicta ullam architecto accusantium placeat molestiae reprehenderit beatae enim rerum rerum.,9783,39,2017-03-01 22:24:49.78,facebook
9816,228,alumno,-1,null,publicacion,Deserunt ipsam quis eos doloremque non delectus velit omnis harum molestias id sint necessitatibus consequatur rem repudiandae tempora.,-1,39,2017-04-11 15:50:48.425,crea
9817,293,alumno,-1,null,publicacion,Nulla quis laborum et officiis vero et accusantium placeat tenetur sapiente cupiditate magni in vel vitae ipsam ut accusamus mollitia velit.,-1,39,2017-05-25 08:02:14.723,facebook
9818,211,alumno,311,alumno,comentario,Soluta assumenda voluptatem ex doloribus quis omnis dolore quas eos.,9808,39,2017-04-26 11:50:17.461,crea
9819,157,alumno,-1,null,publicacion,Eos nihil architecto voluptatum dicta iusto vel ut quam fugit alias et id quis ut perferendis placeat aliquam numquam.,-1,39,2017-05-17 08:07:13.068,facebook
9820,459,alumno,-1,null,publicacion,Labore eum velit occaecati ipsum ea vel qui inventore at dolor ea quasi repellat voluptates esse vel.,-1,39,2017-03-25 17:05:00.607,crea
9821,6,docente,-1,null,publicacion,Ipsam sit asperiores aut placeat sit consequatur dicta illum fugiat enim ipsum a mollitia neque sint dolorem.,-1,39,2017-02-02 06:02:42.445,crea
9822,459,alumno,1077,material,consulta,null,-1,39,2017-04-28 12:34:43.371,facebook
9823,293,alumno,1080,material,consulta,null,-1,39,2017-03-19 09:13:58.039,facebook
9824,465,alumno,369,alumno,mensaje,Ut adipisci quos laudantium quod incidunt in esse officia maiores ducimus tempore id ratione non qui possimus.,9766,39,2017-03-28 21:12:19.68,crea
9825,6,docente,6,docente,mensaje,Qui vel esse et quia reiciendis corrupti suscipit nesciunt quasi perferendis dolorum laboriosam aperiam eligendi vitae aut nulla iste voluptatum ea.,9779,39,2017-04-27 06:21:17.781,crea
9826,185,alumno,1058,material,consulta,null,-1,39,2017-03-19 12:31:01.982,facebook
9827,6,docente,311,alumno,comentario,Quo vitae magnam nobis et dolores iste amet blanditiis labore.,9795,39,2017-03-09 15:42:26.12,crea
9828,369,alumno,1068,material,consulta,null,-1,39,2017-03-24 11:45:31.367,facebook
9829,228,alumno,-1,null,publicacion,Et illo alias quisquam aspernatur odio eius sit accusantium illo nobis dolores esse facilis commodi doloremque ad.,-1,39,2017-05-19 13:53:46.639,crea
9830,211,alumno,441,alumno,comentario,Voluptatem quo sit temporibus qui et sit dolores aut dolor officia deleniti dolorem sed illum.,9796,39,2017-03-11 20:34:28.28,crea
9831,126,alumno,449,alumno,mensaje,Sunt vel autem enim optio necessitatibus in qui asperiores similique aut voluptates aspernatur nihil velit velit et aliquam nulla quam.,9779,39,2017-01-27 07:21:04.72,crea
9832,86,alumno,211,alumno,mencion,@qui,9830,39,2017-04-18 19:38:13.783,facebook
9833,291,alumno,157,alumno,mencion,@animi,9819,39,2017-05-02 17:45:39.667,facebook
9834,86,alumno,1063,material,consulta,null,-1,39,2017-01-20 18:23:34.003,crea
9835,6,docente,263,alumno,reaccion,me_asombra,9791,39,2017-01-22 08:09:30.062,facebook
9836,63,alumno,185,alumno,reaccion,me_asombra,9812,39,2017-04-10 21:12:20.762,facebook
9837,263,alumno,157,alumno,comentario,Quo officiis ipsam praesentium qui quia delectus vel illo incidunt rerum molestiae.,9819,39,2017-03-21 11:31:43.104,facebook
9838,293,alumno,1080,material,consulta,null,-1,39,2017-01-25 23:01:47.466,crea
9839,388,alumno,86,alumno,mencion,@tenetur,9786,39,2017-04-25 04:18:02.08,facebook
9840,604,alumno,1054,material,consulta,null,-1,39,2017-04-04 01:25:11.182,crea
9841,604,alumno,353,alumno,mensaje,Quasi illo voluptates aut quia at eveniet quas aut iure consequuntur laborum officiis et aliquid voluptates tenetur.,-1,39,2017-04-03 11:53:38.45,crea
9842,6,docente,-1,null,publicacion,Enim est fugiat molestiae ipsa dicta quaerat at ea consequatur non distinctio autem quas et non velit inventore odit debitis voluptatem.,-1,39,2017-05-18 20:40:02.506,facebook
9843,263,alumno,604,alumno,mensaje,In quia sint tempora sunt velit saepe sed suscipit quo accusantium officia dolor aperiam cumque nesciunt corporis sit est.,9792,39,2017-03-16 18:52:41.649,crea
9844,6,docente,6,docente,mensaje,Maiores distinctio neque magnam nihil ducimus et odit qui omnis labore corporis cumque qui et molestiae.,-1,39,2017-04-08 17:27:22.895,crea
9845,157,alumno,353,alumno,mencion,@corporis,9751,39,2017-05-02 18:10:44.205,facebook
9846,126,alumno,459,alumno,reaccion,me_divierte,9804,39,2017-04-15 02:35:37.238,facebook
9847,293,alumno,263,alumno,comentario,Et impedit totam ratione recusandae facilis dolorem incidunt quaerat est enim dolorem omnis ab.,9809,39,2017-02-05 07:32:00.976,crea
9848,284,alumno,1052,material,consulta,null,-1,39,2017-05-22 23:16:13.267,crea
9849,263,alumno,6,docente,comentario,At voluptatem voluptatibus quibusdam omnis veniam voluptas incidunt ullam qui iste quia.,9767,39,2017-03-12 10:14:46.788,facebook
9850,459,alumno,293,alumno,reaccion,me_entristece,9847,39,2017-04-07 02:50:35.579,facebook
9851,293,alumno,1057,material,consulta,null,-1,39,2017-04-23 18:50:13.114,crea
9852,284,alumno,1062,material,consulta,null,-1,39,2017-04-22 18:29:27.285,facebook
9853,6,docente,304,alumno,reaccion,me_enoja,9759,39,2017-03-24 16:49:13.133,facebook
9854,153,alumno,-1,null,publicacion,Suscipit minima et ut et commodi dolor dolore vitae fuga doloremque ut nihil ab eius reprehenderit ut accusantium rerum doloremque.,-1,39,2017-02-25 17:28:39.553,crea
9855,228,alumno,211,alumno,mencion,@et,9794,39,2017-02-12 07:00:06.235,facebook
9856,211,alumno,-1,null,publicacion,Alias harum ducimus optio tenetur tempora ut omnis et aut quo sunt nobis dolor consequatur voluptas accusantium.,-1,39,2017-04-25 23:33:53.025,crea
9857,465,alumno,1074,material,consulta,null,-1,39,2017-05-07 23:23:15.661,crea
9858,6,docente,6,docente,reaccion,me_asombra,9821,39,2017-04-14 06:44:50.111,facebook
9859,86,alumno,211,alumno,mensaje,Iusto rerum omnis et voluptatem nulla et ullam consequatur saepe facere voluptas ad est adipisci.,9825,39,2017-04-29 21:40:50.05,crea
9860,275,alumno,86,alumno,reaccion,me_entristece,9832,39,2017-03-12 15:31:57.902,facebook
9861,157,alumno,86,alumno,reaccion,me_divierte,9786,39,2017-03-12 23:30:31.767,facebook
9862,388,alumno,1058,material,consulta,null,-1,39,2017-03-16 03:31:37.963,crea
9863,6,docente,304,alumno,mencion,@itaque,9777,39,2017-03-20 09:11:56.739,facebook
9864,304,alumno,275,alumno,mensaje,Non sapiente nihil excepturi debitis quisquam voluptas alias minima non repellat saepe omnis cumque cumque.,-1,39,2017-03-25 12:20:51.938,crea
9865,449,alumno,157,alumno,mensaje,Cupiditate et ut fugit dolorem mollitia odio omnis et inventore voluptatibus inventore reiciendis sint voluptas sint sunt sint quaerat.,9766,39,2017-02-17 12:24:30.308,crea
9866,6,docente,293,alumno,comentario,Enim quia sed voluptas sint laboriosam corrupti voluptatum aut officiis.,9817,39,2017-04-11 12:49:34.121,facebook
9867,6,docente,211,alumno,comentario,Ex quia illum ut doloribus ab ut doloribus autem officia ad laborum praesentium molestiae ut.,9794,39,2017-05-15 16:11:09.625,crea
9868,86,alumno,228,alumno,comentario,Ratione a voluptas placeat omnis aut voluptas porro provident sint quod ea quisquam ea id.,9754,39,2017-01-29 21:19:44.268,crea
9869,126,alumno,1069,material,consulta,null,-1,39,2017-01-28 04:19:08.715,facebook
9870,459,alumno,459,alumno,comentario,Sint voluptatem expedita omnis quibusdam sed blanditiis ratione officiis saepe dolorum.,9820,39,2017-02-28 07:51:10.093,facebook
9871,441,alumno,-1,null,publicacion,Et soluta est et et quibusdam dolor omnis nihil voluptas dicta laudantium et earum esse eius unde.,-1,39,2017-04-22 01:17:20.014,crea
9872,86,alumno,1066,material,consulta,null,-1,39,2017-02-22 22:57:11.559,facebook
9873,353,alumno,1053,material,consulta,null,-1,39,2017-05-02 11:18:59.365,facebook
9874,6,docente,228,alumno,comentario,Et nemo quo numquam modi ut facere itaque adipisci rerum natus in quibusdam.,9829,39,2017-03-06 20:57:46.326,facebook
9875,293,alumno,291,alumno,mencion,@maxime,9773,39,2017-02-19 08:39:43.429,facebook
9876,275,alumno,-1,null,publicacion,Eos aut aut inventore et nihil minus aut asperiores vel a est sunt ipsum dolorum mollitia.,-1,39,2017-03-25 17:13:16.743,crea
9877,449,alumno,275,alumno,reaccion,me_gusta,9860,39,2017-01-19 17:11:59.155,facebook
9878,465,alumno,228,alumno,comentario,Assumenda architecto nemo eligendi corporis et aperiam accusamus laudantium reprehenderit.,9829,39,2017-04-18 19:37:41.718,facebook
9879,6,docente,459,alumno,mencion,@dolores,9850,39,2017-05-18 11:52:06.566,facebook
9880,157,alumno,228,alumno,reaccion,me_entristece,9816,39,2017-05-12 08:13:48.456,facebook
9881,465,alumno,388,alumno,mensaje,Quo sit veritatis consequatur eos beatae velit vel possimus occaecati maiores eos aut cum quasi omnis rem.,-1,39,2017-03-14 23:15:48.771,crea
9882,211,alumno,-1,null,publicacion,Iusto explicabo eaque laboriosam necessitatibus aliquam tenetur enim qui sed dolorum itaque voluptatem eius quis delectus eligendi rerum aut vel.,-1,39,2017-03-02 06:41:27.83,crea
9883,153,alumno,63,alumno,mensaje,Cum aspernatur distinctio aspernatur aliquid pariatur temporibus fuga quae enim recusandae ratione recusandae perferendis aut praesentium sint deserunt.,9859,39,2017-01-16 23:50:40.719,crea
9884,368,alumno,1073,material,consulta,null,-1,39,2017-03-04 11:54:32.144,crea
9885,6,docente,157,alumno,mencion,@consequuntur,9845,39,2017-01-24 20:41:40.848,facebook
9886,449,alumno,304,alumno,mencion,@nisi,9777,39,2017-03-04 11:18:18.281,facebook
9887,185,alumno,1070,material,consulta,null,-1,39,2017-03-05 13:51:31.3,crea
9888,62,alumno,489,alumno,mensaje,Vero sapiente aut minus qui blanditiis ut adipisci laboriosam reprehenderit rem nihil maiores rerum deserunt laboriosam pariatur.,9841,39,2017-05-13 22:51:33.018,crea
9889,449,alumno,-1,null,publicacion,Quaerat odit et nesciunt excepturi reiciendis dolor reiciendis consequatur dolores quos eos atque sunt ullam reprehenderit perspiciatis veniam quasi et minus.,-1,39,2017-03-19 04:57:59.108,crea
9890,369,alumno,-1,null,publicacion,Dolorum esse voluptatem fugiat cumque enim necessitatibus eveniet placeat rerum quo sapiente est autem necessitatibus.,-1,39,2017-04-29 22:12:19.094,facebook
9891,263,alumno,293,alumno,mencion,@rerum,9817,39,2017-05-09 14:33:37.509,facebook
9892,126,alumno,604,alumno,reaccion,me_gusta,9750,39,2017-02-08 15:29:32.378,facebook
9893,228,alumno,1072,material,consulta,null,-1,39,2017-01-17 17:59:39.3,facebook
9894,86,alumno,-1,null,publicacion,Accusantium eligendi quia autem beatae asperiores at sed neque aut quos voluptatum aliquid consectetur a officia consectetur.,-1,39,2017-03-21 05:37:54.043,facebook
9895,304,alumno,1067,material,consulta,null,-1,39,2017-05-14 13:14:56.135,facebook
9896,441,alumno,185,alumno,comentario,Ut aut recusandae possimus voluptatem autem aut quo praesentium sed asperiores cum eum commodi.,9812,39,2017-03-12 13:04:13.109,crea
9897,263,alumno,157,alumno,mencion,@eos,9861,39,2017-04-22 20:18:18.097,facebook
9898,388,alumno,-1,null,publicacion,Repudiandae non voluptatem delectus aut molestiae possimus fugit repellendus et ut et alias voluptatem porro et modi.,-1,39,2017-05-04 10:56:35.248,facebook
9899,86,alumno,599,alumno,reaccion,me_enoja,9762,39,2017-05-15 02:07:15.315,facebook
9900,388,alumno,465,alumno,mencion,@mollitia,9810,39,2017-03-06 03:01:36.121,facebook
